ACC
0.024745921108991084
0.7423776332697325
0.7563373700401075
0.8302441493711304
0.8388302636190179
0.848973949612554
0.8568980958685409
0.854172345313656
0.8586503640823956
0.8735835831938009
0.8678010980880807
0.8826759082590242
0.867684280207157
0.8743234297729839
0.8799501577041392
0.8888477863011565
0.8764066819827888
0.8852069623457031
0.8799501577041392
0.8764845605700713
0.8706436665238892
